#C'dt(s)', 'Y(V)', 'FLOW(mbarl/s)', 'R(V)', 'PHASE(degrees)', 'FREQ(Hz)', 'dt(s)'
#I'TIME[].dt', 'SR830[GPIB0::1::INSTR].Y', 'PL300[GPIB0::1::INSTR].FLOW', 'SR830[GPIB0::1::INSTR].R', 'SR830[GPIB0::1::INSTR].PHASE', 'SR830[GPIB0::1::INSTR].FREQ', 'TIME[].dt'
#P'dt', 'Y', 'FLOW', 'R', 'PHASE', 'FREQ', 'dt'
2265.3  -6.8665e-05  0.0  0.00746825  -0.528  9182.0  2265.34
2280.49  -6.8665e-05  0.0  0.00746921  -0.528  9035.0  2280.54
2295.68  -6.96187e-05  0.0  0.00747016  -0.528  8890.0  2295.73
2310.88  -7.05724e-05  0.0  0.00747016  -0.534  8748.0  2310.93
2326.07  -7.1526e-05  0.0  0.00747111  -0.54  8608.0  2326.12
2341.27  -7.1526e-05  0.0  0.00747207  -0.546  8470.0  2341.31
2356.47  -7.24797e-05  0.0  0.00747207  -0.552  8335.0  2356.52
2371.68  -7.34334e-05  0.0  0.00747207  -0.558  8201.0  2371.73
2386.89  -7.34334e-05  0.0  0.00747302  -0.564  8070.0  2386.93
2402.09  -7.34334e-05  0.0  0.00747302  -0.564  7941.0  2402.14
2417.28  -7.43871e-05  0.0  0.00747398  -0.57  7814.0  2417.33
2432.49  -7.53407e-05  0.0  0.00747398  -0.576  7689.0  2432.54
2447.68  -7.62944e-05  0.0  0.00747493  -0.582  7566.0  2447.73
2462.88  -7.72481e-05  0.0  0.00747588  -0.588  7445.0  2462.93
2478.1  -7.82018e-05  0.0  0.00747684  -0.594  7325.0  2478.14
2493.31  -7.82018e-05  0.0  0.00747684  -0.594  7208.0  2493.35
2508.51  -7.82018e-05  0.0  0.00747779  -0.6  7093.0  2508.55
2523.7  -7.91554e-05  0.0  0.00747874  -0.6  6979.0  2523.75
2538.9  -8.01091e-05  0.0  0.00747874  -0.612  6868.0  2538.95
2554.12  -8.10628e-05  0.0  0.0074797  -0.618  6758.0  2554.16
2569.32  -8.10628e-05  0.0  0.00748065  -0.618  6650.0  2569.37
2584.54  -8.20165e-05  0.0  0.00748065  -0.624  6543.0  2584.59
2599.74  -8.29701e-05  0.0  0.00748065  -0.636  6438.0  2599.78
2614.93  -8.39238e-05  0.0  0.0074816  -0.636  6335.0  2614.98
2630.12  -8.48775e-05  0.0  0.00748351  -0.642  6234.0  2630.17
2645.32  -8.58312e-05  0.0  0.00748351  -0.654  6134.0  2645.36
2660.52  -8.58312e-05  0.0  0.00748351  -0.654  6036.0  2660.57
2675.72  -8.67848e-05  0.0  0.00748542  -0.66  5939.0  2675.77
2690.92  -8.77385e-05  0.0  0.00748542  -0.672  5844.0  2690.97
2706.12  -8.86922e-05  0.0  0.00748637  -0.672  5751.0  2706.17
2721.32  -8.86922e-05  0.0  0.00748733  -0.678  5659.0  2721.36
2736.51  -9.05995e-05  0.0  0.00748733  -0.69  5568.0  2736.56
2751.72  -9.15532e-05  0.0  0.00748828  -0.696  5479.0  2751.76
2766.91  -9.15532e-05  0.0  0.00748923  -0.702  5391.0  2766.96
2782.11  -9.34605e-05  0.0  0.00749019  -0.708  5305.0  2782.15
2797.3  -9.34605e-05  0.0  0.00749019  -0.714  5220.0  2797.35
2812.51  -9.44142e-05  0.0  0.00749114  -0.72  5137.0  2812.55
2827.71  -9.53679e-05  0.0  0.0074921  -0.726  5054.0  2827.76
2842.92  -9.53679e-05  0.0  0.00749305  -0.732  4973.0  2842.96
2858.12  -9.72752e-05  0.0  0.007494  -0.738  4894.0  2858.16
2873.31  -9.82289e-05  0.0  0.007494  -0.744  4815.0  2873.36
2888.51  -9.91826e-05  0.0  0.00749591  -0.756  4738.0  2888.56
2903.72  -0.000100136  0.0  0.00749686  -0.762  4663.0  2903.77
2918.93  -0.000100136  0.0  0.00749782  -0.762  4588.0  2918.98
2934.13  -0.00010109  0.0  0.00749877  -0.768  4514.0  2934.18
2949.33  -0.000102044  0.0  0.00749972  -0.78  4442.0  2949.37
2964.52  -0.000102997  0.0  0.00750068  -0.786  4371.0  2964.57
2979.72  -0.000103951  0.0  0.00750068  -0.792  4301.0  2979.77
2994.92  -0.000104905  0.0  0.00750259  -0.798  4232.0  2994.97
3010.12  -0.000105858  0.0  0.00750354  -0.804  4165.0  3010.16
3025.31  -0.000106812  0.0  0.00750449  -0.81  4098.0  3025.36
3040.5  -0.000106812  0.0  0.00750545  -0.816  4032.0  3040.55
3055.74  -0.000108719  0.0  0.0075064  -0.822  3968.0  3055.78
3070.94  -0.000108719  0.0  0.00750735  -0.828  3904.0  3070.99
3086.14  -0.000110627  0.0  0.00750926  -0.84  3842.0  3086.19
3101.34  -0.00011158  0.0  0.00751022  -0.846  3780.0  3101.38
3116.54  -0.000112534  0.0  0.00751212  -0.852  3720.0  3116.58
3131.74  -0.000113488  0.0  0.00751308  -0.858  3660.0  3131.78
3146.93  -0.000113488  0.0  0.00751403  -0.864  3602.0  3146.98
